@relation AllCandidas_TRAIN_PCA

@attribute PCA0 numeric
@attribute PCA1 numeric
@attribute PCA2 numeric
@attribute class numeric

@data
0.7258895064983699,0.45480296158175404,0.35304118350024605,6
0.026695351273679002,0.5003211348982979,0.10132756645842961,2
0.12704365640602472,0.3550467211355399,0.2942973828185277,4
0.08313063003378712,0.3500670088423688,0.06293364819596492,2
0.14070114564727418,0.3356603336441289,0.31498687537578246,4
0.4678898462285698,0.19509713533089953,0.5983459270351609,5
0.4495158066671834,0.10258445616007417,0.5644335220702257,4
0.7246103860608256,0.372611899978424,0.390362929569555,6
0.8016630941891572,0.5892508897458777,0.14083880087638256,6
0.30875706319869967,0.061491110536506965,0.39367891786920745,4
0.02954917515535249,0.5938784373385374,0.22256535152712656,2
0.1434936158222969,0.39328626099452374,0.3466748448117196,1
0.4558436264850484,0.17248022898272197,0.5611033362026218,5
0.6299739182692443,0.19453662135874325,0.3995217817874973,6
0.39313215192888723,0.1815109578607987,0.581325897840668,5
0.12403368442837714,0.43648458284577035,0.36632531177208666,2
0.7769028945429501,0.5311785983368624,0.07071118926936137,6
0.3619204316221484,0.2082226830533707,0.6369843107408971,4
0.8005103474782348,0.6346959201293062,0.24613518827613132,6
0.3538433492175031,0.1342065037212353,0.5103412493667073,1
0.18255050386658728,0.2634689194670333,0.3125089825324402,1
0.134973719544231,0.28937799137576914,0.20145182252546381,2
0.2982479947066011,0.07804980166001801,0.35220620101085753,2
0.14078323057739117,0.512565832495902,0.48654882913921654,3
0.6101820152932187,0.21582362169506644,0.5757036556904829,3
0.4130638803054511,0.249448945241392,0.6991474632017841,1
0.411316610472529,0.09569681283423825,0.4492618353863645,3
0.7498262321675353,0.5923744268089313,0.2858545881910129,6
0.381980769788448,0.09165967095522104,0.4267864393382117,3
0.7707184604417039,0.3401002528096494,0.3601948001843325,6
0.3469749886419895,0.1390007928185622,0.5103831143222126,1
0.1781618967194455,0.39268853313696495,0.4161209081622276,3
0.8731285430650717,0.9377945312771432,0.5615944862956231,6
0.1392316876518396,0.5544221660498605,0.4849612175826563,5
0.031111043716017917,0.5235592756106213,0.14200888549288254,2
0.1770559711064103,0.41530039244207756,0.4519365511848505,1
0.29711503881358325,0.0751595762721523,0.3466641504762681,2
0.5986819374149273,0.5768102290053845,0.8890256207857354,1
0.2905326208778795,0.06539497959604551,0.354933152657689,2
0.0335841516422114,0.512064087088943,0.13864733981336202,2
0.13222272571385466,0.33308555692434805,0.27884164805857115,4
0.46840220700176227,0.19633143417073687,0.5332097524767719,5
0.05139066033228046,0.5471897320139008,0.28887089497265483,2
0.31475692516681714,0.09283411020398263,0.4392391978672583,4
0.15323825400626634,0.9272049978575021,0.8495768684242846,1
0.14217579183486512,0.20381473220919719,0.017976987321018045,2
0.08603396769178792,0.5069242316324535,0.37396731694604496,4
0.2995823893534825,0.3673963765460789,0.5974780774697523,5
0.10289899033632707,0.3445461486127857,0.18125635910710708,2
0.0753662406560543,0.7964992233681432,0.5866869586270037,1
0.5859928732449807,0.258499462481865,0.568416131296385,5
0.3344642746443702,0.12037318117765852,0.47027757935813735,1
0.24676841976519692,0.5105637295429831,0.5729076826773833,1
0.27734842250967345,0.03914259617116894,0.29242154702526924,2
0.7128705373705835,0.3629947090293076,0.30835422531891954,6
0.3348094669139243,0.22108334352393622,0.4946081355512194,1
0.33705972237935394,0.17221098077673624,0.5419757566911322,1
0.17744328594756087,0.4010990286534799,0.41585007828487314,5
0.4082491533020086,0.0945230000148462,0.45213100319912575,3
0.07465038560552623,0.36589659809806807,0.0664996960229377,2
0.3777754052587576,0.19203354919685942,0.592348624372334,5
0.38369834556748655,0.08521091329416469,0.41646803465261534,3
0.08884392137707531,0.3601462327147141,0.1485510534844658,2
0.1442734529896922,0.2815947016102125,0.23572991608652638,4
0.12218396493324113,0.635386702813634,0.6345301700144848,4
0.1959152841218203,0.18153216020684393,0.2737166474306457,4
0.4612485705221919,0.1878272705676851,0.5446530622634042,5
0.8146778593232035,0.6666467188103391,0.28681280446775226,6
0.8294321867417564,0.6307829351397568,0.33661986964126533,6
0.24539719811008512,0.3202657156899713,0.4942122833628948,3
0.47125016501124456,0.20208723698852726,0.592848949929327,5
0.04493047235191905,0.5304386017631808,0.28230501406403435,4
0.07811185999447967,0.43170414632914034,0.22793416180536996,2
0.7206788010908831,0.3558551146855124,0.3660660455221463,6
0.48365090094615454,0.22843499957788044,0.6400076658956351,5
0.17081609137124582,0.7085632340649832,0.6641373651413046,5
0.7494778354049436,0.6079224065810906,0.30631230385662644,6
0.42492143502941077,0.12952680948212053,0.514180862991171,3
0.19490842288217092,0.4931629513149163,0.6050496487246119,3
0.3110073089591815,0.07180866462699825,0.40738152754169926,4
0.7722591140028097,0.5245738701054522,0.08555497609112772,6
0.8414993435714898,0.8456458247347058,0.4615926006615748,6
0.11712479978705545,0.4732296013057631,0.3782806110961099,1
0.4744335945492971,0.20235733676314005,0.627538945105319,5
0.7908264721626412,0.6219157675782387,0.14704359391092892,6
0.17953333219351492,0.40269342012645226,0.46772030096564143,3
0.16492375802166187,0.466483870736967,0.5088354937119731,3
0.18415937639414598,0.47801731438755746,0.565426952791207,3
0.10556419281405122,0.6451491912630352,0.4940975230293211,1
0.7127686297752007,0.494526009851904,0.29782722215140733,6
0.45175208901004,0.2939959552123229,0.6982166205596994,5
0.3160498323766055,0.06732067285222759,0.361362427820613,1
0.7864616174974337,0.6143505824082407,0.14182149183655052,6
0.21126981367795034,0.4196696783113387,0.55514888781565,3
0.7972010802998412,0.6015418486348652,0.1428175244582065,6
0.7650632177822418,0.35877180687689575,0.03640086232694251,6
0.45992778920194055,0.3588512896113443,0.8466721007981056,1
0.4221187314173651,0.1862304068548965,0.620817926041989,1
0.2451863216899264,0.31205928072005895,0.48450781183992475,3
0.18705362149010304,0.38181247945895375,0.45764455534906384,3
0.1701942223729288,0.4725214511066666,0.4229896711286996,1
0.18892489544212437,0.38875011083078076,0.41081724940569936,5
0.12063251484976012,0.3752679999642613,0.3044815979655443,4
0.4787101619318118,0.21517620954992064,0.6294265768284919,5
0.32153407356758923,0.0988717717574431,0.45653155304831994,4
0.7115504137054782,0.5141907033688602,0.3357965763292611,6
0.34905178588365965,0.11269786491566114,0.4719228084828937,1
0.1102634346976071,0.3819860583899426,0.2824516394797385,4
0.5589194336387993,0.11763322106479052,0.5458998275480564,4
0.7202719425835833,0.3620080817524476,0.39392561639011114,6
0.0842869333179988,0.5914137578769932,0.43279419997783725,5
0.14778407544167907,0.3106735572916952,0.28894492215861173,4
0.38556592927359745,0.2070849666501017,0.6136517529541412,5
0.7847548501046047,0.584702901280808,0.11337523102363367,6
0.0509169020829191,0.462008715778618,0.12967537309922977,2
0.16291993504868055,0.20148891216473758,0.0674784922783952,2
0.16076760539002535,0.37432046212695813,0.36392011797724516,3
0.05115546836024476,0.4499778959906984,0.11994671904753185,2
0.47203138059401795,0.15726621952008243,0.5493678627869454,3
0.22272451763984275,0.3818215006394614,0.4137997631950978,5
0.7309057818609267,0.4643678999201757,0.21639335781504376,6
0.04328818030608528,0.4820714064257924,0.1406064755807725,2
0.13981303692628855,0.42551372560195566,0.4258075996034027,4
0.44671224917946845,0.10091139309682357,0.4527404510154285,3
0.35709892648233466,0.13654371378601535,0.5155378269069152,1
0.10293366336455756,0.3732406556484457,0.2276260225245335,2
0.5011514195402078,0.10903684086219995,0.3889824126148497,3
0.7334309884571,0.4165354355122187,0.44336074461474306,6
0.369467188715211,0.24390909695016616,0.5154786504113658,1
0.2949516756199498,0.08100521713220626,0.3765997345492757,2
0.1374445451379382,0.29195461703078524,0.2320789080735119,4
0.17995967520782238,0.6150538180509275,0.603115933139455,1
0.0759861878682554,0.4782573064487206,0.28459359078366475,2
0.39355651788862306,0.2873473641539047,0.7546520022360204,4
0.13966584636384585,0.5453149465362478,0.5073912902424272,5
0.11094533798648923,0.3922245527658472,0.3001821410851075,4
0.06448983034708994,0.4101423768505793,0.09387109634770974,2
0.15066286339217513,0.5074046385421563,0.4971444647563082,5
0.20211983406615167,0.3565512775037158,0.4134028881369357,5
0.7707950408027658,0.3477774863274119,0.13045384363354345,6
0.1749055017156158,0.43668427530910847,0.4717948708817824,1
0.5800671136106916,0.16804948022223581,0.5537363520587025,3
0.07424190257947838,0.7125089753391872,0.5954906632482433,4
0.7205520395762772,0.39545493398314613,0.29295838724672263,6
0.32877739580350407,0.0972527610307698,0.4314878169918376,1
0.40778564799846534,0.13362809315601112,0.508512286877268,3
0.49942867010304304,0.2001180678153485,0.5202220707431571,5
0.15058317145695269,0.4441462094195643,0.42579987630455385,1
0.4099402456664572,0.3292665142412935,0.7715190742574574,1
0.23378638011396136,0.3427046213884268,0.5050543431083527,3
0.5311146621553972,0.2232813493450669,0.7247880986689412,5
0.9142945432558083,0.7584928943535849,0.31626509322709023,6
0.3540708118281075,0.14776833613811316,0.4935619913180407,1
0.18892197160488647,0.3801622026237988,0.46100727121190993,3
0.3063868788895712,0.07261877451094656,0.4019871024906978,4
0.06975177264531257,0.5788078548835455,0.399082087935218,4
0.32142875281637645,0.06830487089217413,0.3734326792294304,1
0.04609403437707371,0.5159984136177589,0.2668952396298053,4
0.7911389951638395,0.6237475127005199,0.1792080603197262,6
0.12145627315293978,0.7555973178721092,0.6284441369741729,1
0.1248535632084461,0.5770239221704108,0.5214008487935269,1
0.06275376867148258,0.6153024611411156,0.44944581985058873,4
0.1588959972375101,0.5996448474359272,0.5465826555323677,1
0.7846932461421138,0.5546775042437566,0.11950928680922906,6
0.6291996503208661,0.18760084867957114,0.38900937737689134,6
0.16618491677299738,0.6400383495282438,0.6136973735750064,1
0.09387910854401571,0.6037758507102309,0.4444397848827165,1
0.8494736610930226,0.8899656107405687,0.5709242342116043,6
0.5294154528488797,0.05954475303276702,0.34130533221618115,3
0.15582085080413977,0.33623293629340023,0.34867552913234034,4
0.018306035834585233,0.46607439075526563,0.038627960501915415,2
0.46390765599040196,0.16977534652371515,0.5816951938419115,5
0.2978332689129376,0.3562185672762981,0.5859788695376782,5
0.2848648882073815,0.05865438162932052,0.3305239503141957,2
0.33182728161291736,0.1225822203060826,0.4962282196299912,4
0.062411880487277804,0.5053923588730762,0.27438880209999844,1
0.35880782158994595,0.16097805056796025,0.5514651957553736,1
0.09193472181119258,0.44741022255621926,0.3158399938281663,4
0.044103938215317884,0.5098450983784859,0.25192074671323134,4
0.6814391992980809,0.23007264918526393,0.30741530900861225,6
0.3445448780316179,0.12854680626315926,0.520401163729037,4
0.30481917724832996,0.05957366525987157,0.3715292333446562,4
0.6316064136832424,0.21891876186177692,0.43262981338107487,6
0.12123883267361443,0.722837199594011,0.7232350040634631,4
0.33059580704638847,0.13354732386938487,0.4532384424729364,1
0.24401735636547678,0.28800266340308955,0.4527759531545233,3
0.11262209509678878,0.4733613808223923,0.3910467261414637,3
0.31217337069685747,0.06865488531901814,0.3916683338820711,4
0.7305389002342534,0.41858506539930557,0.4704148501425835,6
0.14646147998511,0.41747906953105635,0.43238994476285686,4
0.1412934068849579,0.5079620295240356,0.4841639256502972,3
0.2951144321948376,0.04610488028589088,0.3389296142426792,4
0.2882461030691206,0.07962263607537612,0.3193737653456812,2
0.15181370835819055,0.48594005841322074,0.4654644068913345,5
0.08981608309813138,0.41268424044582086,0.2407667585802127,2
0.12471080149130248,0.5023895252877348,0.47279852507432857,3
0.8149543597098001,0.6327517755348027,0.23329974097345865,6
0.4285347376204382,0.1334375172715759,0.5180091655116964,3
0.3249254612027992,0.3892877211043659,0.6261440594685368,5
0.1952149296907606,0.4632231898631781,0.5733803653849812,3
0.08378149576584062,0.6299873067263289,0.4732563323769371,5
0.3622250034440566,0.20802350237714648,0.636646368773211,4
0.7289272639540132,0.39315245641399793,0.4453422229825529,6
0.06606807742989601,0.5052584512864132,0.3006769069981891,4
0.08661002610438151,0.5569687782365362,0.3950725038047512,5
0.33537438319780816,0.10674733816179932,0.40207608665726224,3
0.5983074278190956,0.20775285614431055,0.5911972707269876,3
0.2826632482224419,0.380734981659652,0.5924760186219664,5
0.29083191388985774,0.06652775962612095,0.35740574012190834,2
0.2805014664244624,0.04375041360504722,0.3117002379225292,2
0.4980758559456001,0.1509368833186693,0.5143519771810452,3
0.16468303325531444,0.32345185096289936,0.35392175903755707,4
0.2816432003388376,0.4383488898410692,0.6504758470448997,5
0.43658595175716,0.14091149243846177,0.5317254336661292,3
0.8573412477908359,0.9074127782372237,0.5833879179302691,6
0.3318153118369086,0.09684134258504967,0.4339242701686446,1
0.642531721756143,0.2053523250262837,0.3894384169290057,6
0.7733665651839654,0.5581218107492089,0.09978449165929365,6
0.3716488290417861,0.1602227859197193,0.546247469257485,5
0.23094859732760256,0.2841874135847331,0.4227379126345663,3
0.11106668618235524,0.3221492943945117,0.17250833657010173,2
0.37582643409331024,0.17905397795805364,0.5697913141780883,5
0.8597093530199313,0.9233947950065133,0.6464368118524647,6
0.7088641851650921,0.4533019571920078,0.35165204304721787,6
0.3043325183228077,0.10973796125660445,0.39560376846332224,2
0.08159618810748209,0.4813311730171018,0.3064988269707154,4
0.06196502801554976,0.5981553574207605,0.3712302620496435,1
0.2686126973245916,0.3049235602844837,0.5147895883401252,3
0.4227593347776696,0.14476854932651018,0.5333513995970962,3
0.3796662476459994,0.1703173877348676,0.5749000186972153,1
0.07101016379210318,0.5642814225000333,0.3759200715513275,1
0.04013605904386758,0.5633875897358767,0.22889478057196333,2
0.31700673555807835,0.08686757752034285,0.37455819055163625,1
0.46463645745901927,0.14124816028250098,0.5246319755273849,3
0.18024072790666798,0.6516024320486984,0.6429587797398748,1
0.1962567294894412,0.254126290359904,0.33481294510499177,4
0.1972575456950417,0.4285018778931402,0.41988173016506886,1
0.3168404518320391,0.1411843321666932,0.4394362750656028,2
0.40146925823933993,0.08666237030286256,0.4259733575107051,3
0.7487221357813099,0.5974859188589712,0.2991360126703856,6
0.7904132120519898,0.6224527945407436,0.1497124499459795,6
0.09060834792041658,0.39029995683009555,0.21114562994601818,2
0.2778242686538071,0.04656081404066181,0.3071230305015455,2
0.1859029980429986,0.397218318344499,0.4287971391614828,5
0.01877674754650388,0.4704758988194836,0.050031643988570795,2
0.18652183503113948,0.663724793381137,0.6431253022199082,5
0.23443257243575366,0.35720519845821086,0.5213504673288285,3
0.25835442154975174,0.043345946060334206,0.1904258197598715,2
0.2821754164984799,0.06717326503114124,0.3222111300419309,2
0.4452456955469743,0.2754831802566672,0.7143333877614906,1
0.32132774492636057,0.13863804528666088,0.4248901240882214,2
0.2073468100582275,0.3630589070032807,0.4788383482923527,3
0.7764084908885145,0.5570793110784635,0.09843046413544576,6
0.12761774449626376,0.47644491109430187,0.44105601506223985,3
0.02770582497508689,0.4269163097513231,0.02454615392953996,2
0.20898451132236068,0.457155333142214,0.5928235691662339,3
0.11538609927705412,0.5799612907044003,0.4968735312936831,1
0.5149360961990948,0.42915326639084383,0.9234600431820529,1
0.773345233652188,0.5051017337998259,0.09039023774353727,6
0.15584118294342442,0.3774237651039448,0.3558228188533077,1
0.1713062437553714,0.3504162199720365,0.3563845518556015,1
0.10978607044417338,0.8604204967234322,0.8574140404006874,4
0.36083426654371303,0.2322362931003701,0.6081181744960035,1
0.45040397110518304,0.11952899709611317,0.483030061146039,3
0.2780992046763369,0.07028946435435524,0.3390941862427307,2
0.4256385807738997,0.22192122893268254,0.647826759896851,5
0.1925483325915893,0.36005944182953625,0.39749353931788917,5
0.7607683021556418,0.41902938524728617,0.19796694954342245,6
0.3930007096115671,0.08964526023472819,0.4251035557907403,3
0.07408428587642962,0.5289471833987072,0.35037041303045363,4
0.3696999036374618,0.15840661110327975,0.5419834628367597,5
0.09667324975776603,0.6023329520028393,0.52193739568362,4
0.4612291146903147,0.18657702367415321,0.5773451140709044,5
0.22118259041318805,0.4613054952003828,0.593582122416517,3
0.4549227306129774,0.31342461312597186,0.77792236175074,1
0.3706320405732694,0.2025001509131223,0.5308252849154147,5
0.6204133462750476,0.22801393924770355,0.47328469687590247,6
0.24593921166618632,0.5332595985984686,0.703802348839973,5
0.45081461106534215,0.16337904357908495,0.5426186388017674,5
0.6303146071740764,0.24023887862638452,0.4621458684860978,6
0.06408832457634395,0.479380367316532,0.26966097529969635,4
0.09605639963403934,0.6642280689693605,0.5818166084032339,4
0.38333658820712535,0.24453984815881075,0.5988094686727243,5
0.09832714699585049,0.5060072626523322,0.4111564104958419,4
0.7655010987891346,0.37050898503138935,0.3138904551548459,6
0.5636877665617057,0.2172315876580326,0.5037317063545679,5
0.36267241529313576,0.18618947759995952,0.5803960396297214,4
0.31852739434246197,0.07162615029843944,0.40505055997349876,4
0.3603203865010397,0.12471131734966737,0.4824822235194691,5
0.28259103306429145,0.43564835780924704,0.6487030087303302,5
0.11843779284231196,0.47576207390159914,0.35201813967583623,1
0.11367882885947964,0.39821353245217145,0.31588064277045336,4
0.48145846949845916,0.2204271205033811,0.619340034726371,5
0.7467132821570837,0.5989114109812896,0.3206810957360146,6
0.24743611117414172,0.28030926103615494,0.44855876056081306,3
0.2685414749532498,0.08117242602214436,0.28183058067901495,2
0.3646623884073908,0.14096548984489377,0.5110721717037969,5
0.193382538624309,0.45174430635654594,0.5724907652073735,4
0.06528415033089308,0.40373317810195974,0.09240516246743025,2
0.1671555219232131,0.7777007763239918,0.728396723823167,1
0.9065091194618035,0.8803223359913916,0.4882792010320689,6
0.07045407498678186,0.5715819328509502,0.3932968137436354,4
0.10244216739509632,0.39175785603367885,0.27172300126805604,4
0.08028734228705336,0.6676891579982476,0.41194229632228935,5
0.7224955316970734,0.36671079614830765,0.36029411262815475,6
0.34427800245341617,0.1645558890799836,0.5693611748655429,4
0.3560968421043371,0.13046747759530977,0.48752328010950174,1
0.2775175741226261,0.3069762984942919,0.5283870119606309,3
0.2777057413697414,0.17732179294630643,0.3114511458670263,2
0.33463012272251136,0.13982329866239598,0.5281431597573074,4
0.05157699420131118,0.5704728795348171,0.3571516304349426,4
0.3062564637968206,0.06869974175142224,0.3961506547117005,4
0.17267035277844334,0.4072705446286357,0.4144902809895006,5
0.3188374963874405,0.09286088321067337,0.44391554994690535,4
0.07491557750039207,0.5282463173658383,0.3544942136792401,4
0.8525968212928993,0.9094905065237961,0.6184008863557269,6
0.08239647865124489,0.4108444531999054,0.21078644558890594,2
0.09549151511798279,0.5957249410036215,0.5099917446039437,4
0.37889049894121485,0.20081179652956296,0.518393206165848,5
0.3927559101247288,0.22891822837739378,0.635376459981728,5
0.7718785164741417,0.35364564248187313,0.14315829808678304,6
0.06485341756755109,0.41719477812811673,0.10258587003212283,2
0.08486723254009043,0.49339660408688657,0.3535778225674906,4
0.0420007175349244,0.4377797168608327,0.12468309315948384,2
0.1471628951641436,0.5064918308390085,0.4987123688905829,3
0.10799621910623086,0.5439502560871604,0.4366624322099499,1
0.8884037059221752,0.8277865635890875,0.5649940244757389,6
0.16091896584630005,0.8160465751683178,0.7458086753818114,1
0.1629601646156993,0.3348565424976422,0.2791308679580894,1
0.7047583718416695,0.3488041780678418,0.33865662095516735,6
0.19461270229506497,0.5981450004036656,0.6063895299771033,1
0.21292318426495216,0.3343177116881484,0.4544243007728492,3
0.10915617975863603,0.5172742872507842,0.4093681484859765,1
0.3201904753045007,0.3580003781849265,0.6056633970436551,5
0.2383076715057429,0.42148922889689266,0.4601471722928312,5
0.370716866428236,0.15914329113318815,0.5379385030448858,5
0.15105906733008498,0.5013186408305756,0.47955984488941117,5
0.09177243925685832,0.4955085602544006,0.35627345016328904,2
0.4434820522070527,0.15154184373200574,0.547556641017622,3
0.2711397668238122,0.14966787004773574,0.3348947395177711,1
0.9132354454308318,0.8233804102141569,0.4882493825391021,6
0.06673692505267648,0.5336589414966516,0.31794972272399913,1
0.27199928797016176,0.06620846842374295,0.290515360143509,2
0.7619037269116775,0.377145987398709,0.16495468022322946,6
0.28754491593667814,0.023310894685343697,0.2510053123061195,2
0.07661470449386198,0.5771396909986897,0.4030921264487728,2
0.05203866603599899,0.589887110146082,0.3526900854587994,2
0.7687740511181135,0.5391108956138768,0.08755252135266922,6
0.7413400765008376,0.5652625339689574,0.28431917269085305,6
0.7453899890396785,0.610332293087579,0.34771439796222137,6
0.6957058308673227,0.43399488940238123,0.7653361458026987,6
0.15190654584505925,0.5210794442952247,0.49325014783626475,5
0.7764943825687423,0.5616602027347236,0.10016929397507368,6
0.27409911946890286,0.4934075379460138,0.6868309760510207,5
0.3603687018063273,0.15657208843428372,0.520587055731538,1
0.34340817993282985,0.19115694852629989,0.5689829382068332,1
0.8867102610558678,0.7841361214786451,0.49476286325015745,6
0.8421923266609621,0.8596455838607749,0.5180554691023103,6
0.16039565758427704,0.5251201333880162,0.5246253335466421,5
0.3698186736197604,0.24689535442534577,0.6891477255119105,4
0.0676277836397911,0.7586859360682117,0.5212792180406793,1
0.43852868727544986,0.14823704070600724,0.5014441741760378,5
0.6278684521036002,0.14935326665503276,0.45297056475877934,3
0.08354942818739672,0.5613398831502324,0.4257585432160842,4
0.20642749092367668,0.5370575288619553,0.5729629247459296,1
0.14392248513470268,0.41984745391620226,0.3309347712546894,1
0.16660250926897924,0.363206527621352,0.3671972527388188,2
0.1224083282037165,0.7183243081061299,0.6143807344095369,1
0.34723812948262367,0.1328616960349997,0.5274398741166841,4
0.42708229179990953,0.1311481579215888,0.517027069312503,3
0.11467014132806141,0.5462254630350968,0.4587957129125816,1
0.34324883481145374,0.18220244252016546,0.5324326820411933,1
0.20536385237276117,0.36352429898866545,0.4742894335385353,3
0.20513272429456822,0.5463053464933011,0.5646507943696562,1
0.3042565798734489,0.26244688863341303,0.5609929061945106,2
0.09322698144610403,0.5458295130266442,0.39034524615207605,5
0.339772204587723,0.14191228718698326,0.5273535682661761,4
0.41708286925887017,0.11405061557488982,0.49075493891145894,3
0.7675329071064854,0.3095517489429163,0.17671784158634649,6
0.1299838531347481,0.6369289080732583,0.6508523478990575,4
0.1703691328467665,0.30776284950882166,0.29978845796016657,1
0.14343121861436506,0.6915411570252847,0.6768773486136842,1
0.2401774565715588,0.5605142775006693,0.7217987447628605,5
0.43976705198124866,0.13278568727703466,0.5133356869790303,3
0.2693296644005244,0.3300809567727314,0.5454720446146027,3
0.18059729011552825,0.2975921258297081,0.31345994864333443,1
0.7633066713368258,0.3716661635701456,0.2950010741448309,6
0.1998043918690293,0.4212446895219715,0.5343061263793403,3
0.25012851295552896,0.3588210767342144,0.5510394401596176,3
0.37447588696677886,0.10076786596958176,0.43212209852573186,3
0.29604478755645547,0.0847768081084363,0.35249474797111346,2
0.8688889072931548,0.9478898769616213,0.663153951294609,6
0.3351078895041432,0.0952994335486097,0.434321806960122,1
0.47342159597423505,0.21327476591720748,0.6238562295903268,5
0.4667395180618994,0.12830341979567747,0.6029892867173344,4
0.3507896036660157,0.21150327950459022,0.595731979632413,1
0.039391385690670355,0.4107344363921597,0.05871687879208104,2
0.19160363353265691,0.39236721130687047,0.48304194401326844,3
0.5169595700649013,0.12706170922134039,0.42065510079159824,3
0.1808303277868777,0.5167609828424216,0.4978673309715781,5
0.5530191383484021,0.1650221856042573,0.5739648414546127,3
0.09760015424754032,0.6222907305895969,0.5465531189650006,4
0.057033332882221954,0.4211053761078813,0.09816095054153529,2
0.7607973939413649,0.5078156025587615,0.22003835672975233,6
0.36281049229428025,0.175147567926032,0.47774801110217574,5
0.18342527456519286,0.5770991947013207,0.6142313399832999,5
0.323484556259209,0.1344401780722393,0.4870807625733246,4
0.2156192135715246,0.40108222816872013,0.539874883917048,3
0.05542286701617155,0.673628034611962,0.4308629040358279,1
0.15671777260335196,0.3852129327228845,0.41611589976229635,4
0.743931839671061,0.6111511594420181,0.3502083399644689,6
0.09330184123066348,0.5044808524208692,0.36297484515507317,4
0.5163493133947661,0.11170122595029613,0.4547274287364772,3
0.7886492959235653,0.5536902259171499,0.10391605874743215,6
0.08276092258658,0.6300728241867395,0.4773577321398832,1
0.15600043449760734,0.4796899050879119,0.4759186852513543,5
