21790.0,57030.0,17770.0,35210.0,245.3,692.3,2457.0,1,5
84850.0,7249.0,6026.0,41910.0,3030.0,25370.0,7875.0,2,6
22920.0,49710.0,18180.0,38920.0,298.5,1157.0,2932.0,2,5
7651.0,59140.0,8114.0,17760.0,145.4,439.9,1169.0,1,2
90930.0,7305.0,6009.0,69350.0,3750.0,29450.0,7908.0,1,6
11480.0,59990.0,14050.0,32040.0,197.4,628.5,1981.0,2,4
78100.0,7277.0,8651.0,46550.0,2297.0,15520.0,7572.0,1,6
14510.0,64880.0,11590.0,40370.0,169.6,578.8,1663.0,1,1
41120.0,29840.0,28820.0,20600.0,436.5,1526.0,4674.0,2,1
27550.0,33250.0,20950.0,10020.0,271.8,785.6,2913.0,1,2
34600.0,29390.0,26970.0,17140.0,456.1,1566.0,4466.0,2,2
14830.0,50850.0,16700.0,27100.0,254.2,893.4,2515.0,2,3
15170.0,51030.0,16840.0,27520.0,259.4,891.5,2534.0,2,3
12850.0,57710.0,13260.0,24970.0,199.8,642.0,1901.0,2,1
51140.0,21820.0,27980.0,25530.0,672.7,2686.0,5733.0,2,3
82720.0,7277.0,6686.0,45590.0,2579.0,19190.0,7818.0,1,6
57510.0,12990.0,25640.0,23120.0,986.8,3849.0,6350.0,2,3
87370.0,3814.0,8388.0,33800.0,2673.0,16120.0,7763.0,2,6
28260.0,59390.0,17130.0,43330.0,218.4,652.1,2346.0,1,1
30180.0,42360.0,23260.0,27000.0,368.5,1251.0,3659.0,2,3
92050.0,7305.0,6026.0,72220.0,3174.0,24290.0,7625.0,1,6
31010.0,54670.0,17830.0,35980.0,253.0,855.8,2615.0,1,5
36040.0,33990.0,27310.0,21070.0,343.8,1195.0,4112.0,1,2
59810.0,22040.0,27740.0,40150.0,708.8,3107.0,6081.0,2,1
13140.0,56810.0,11130.0,18440.0,168.5,504.6,1550.0,1,2
41770.0,29760.0,29010.0,22610.0,445.1,1559.0,4733.0,2,1
14210.0,59150.0,11220.0,22990.0,182.3,611.1,1647.0,1,2
13770.0,61720.0,11200.0,28060.0,185.8,600.8,1638.0,1,2
23300.0,48730.0,20690.0,24970.0,269.5,869.4,2966.0,2,4
44990.0,30960.0,28540.0,21240.0,442.0,1514.0,4620.0,1,5
8985.0,52210.0,12210.0,20520.0,200.3,758.3,1882.0,2,2
33290.0,33820.0,26210.0,15230.0,357.1,1080.0,3853.0,2,4
40090.0,29900.0,28210.0,17380.0,424.3,1490.0,4549.0,2,1
17520.0,49540.0,16290.0,17630.0,237.7,731.2,2324.0,2,2
10090.0,57560.0,12550.0,22830.0,186.4,575.4,1764.0,2,4
22840.0,56060.0,18010.0,33950.0,247.7,718.2,2505.0,1,5
33020.0,31870.0,26320.0,13920.0,319.9,1076.0,3859.0,1,2
21920.0,54350.0,18150.0,29130.0,251.2,774.6,2577.0,2,1
24340.0,53270.0,19060.0,29570.0,260.0,758.3,2668.0,1,5
12930.0,61990.0,12020.0,28590.0,174.8,518.1,1657.0,1,1
53350.0,33490.0,29320.0,27290.0,396.3,1377.0,4573.0,1,1
11190.0,61050.0,10000.0,22160.0,160.4,463.0,1392.0,1,2
87610.0,3814.0,8897.0,32970.0,2449.0,15300.0,7715.0,2,6
37660.0,49120.0,20530.0,29510.0,273.0,891.0,2968.0,1,1
29220.0,51820.0,18310.0,27810.0,252.4,814.5,2636.0,1,1
14880.0,59170.0,13890.0,31370.0,198.6,630.3,1962.0,1,5
59750.0,17150.0,24770.0,24970.0,851.2,4033.0,6336.0,2,3
35560.0,33060.0,27270.0,19190.0,342.0,1170.0,4081.0,1,2
53140.0,26160.0,27360.0,25440.0,596.3,2451.0,5409.0,2,5
21560.0,50620.0,19350.0,33270.0,301.5,980.4,2912.0,2,3
9880.0,46140.0,13340.0,18950.0,177.1,771.4,2023.0,1,2
39100.0,30480.0,29090.0,20320.0,443.2,1556.0,4746.0,2,4
20150.0,48240.0,18510.0,18710.0,247.1,764.2,2609.0,2,4
23790.0,48440.0,20970.0,25500.0,274.2,891.9,3023.0,2,4
26170.0,51330.0,19520.0,27770.0,265.9,809.0,2768.0,1,5
104800.0,7305.0,6003.0,56250.0,3910.0,31320.0,7791.0,1,6
82560.0,7277.0,6621.0,46830.0,2606.0,19370.0,7818.0,1,6
48890.0,22450.0,28260.0,26360.0,652.8,2507.0,5602.0,2,3
30780.0,52100.0,18700.0,29830.0,262.4,832.1,2699.0,1,5
42480.0,29400.0,30000.0,29370.0,490.6,1782.0,5115.0,2,4
20010.0,45970.0,17720.0,15960.0,255.9,800.2,2551.0,2,2
74780.0,8546.0,19020.0,30390.0,1448.0,6807.0,6908.0,1,6
48130.0,33010.0,27550.0,27220.0,417.0,1516.0,4491.0,1,5
14360.0,53440.0,14820.0,29070.0,209.1,781.9,2201.0,1,5
74650.0,6807.0,9840.0,35440.0,2266.0,14070.0,7524.0,1,6
30780.0,42390.0,23540.0,29550.0,378.1,1296.0,3740.0,2,3
19120.0,47960.0,19320.0,31940.0,300.3,1084.0,3007.0,2,3
16340.0,58570.0,16830.0,37130.0,224.2,682.5,2340.0,2,4
103900.0,7305.0,6026.0,66600.0,3313.0,24930.0,7763.0,1,6
86530.0,7207.0,6020.0,40510.0,3075.0,26330.0,7918.0,2,6
22680.0,55390.0,18570.0,34590.0,255.9,810.4,2656.0,2,1
25770.0,50420.0,18310.0,25700.0,265.9,877.3,2693.0,1,5
92110.0,7305.0,6049.0,70150.0,3119.0,23320.0,7542.0,1,6
27790.0,45190.0,22490.0,31040.0,349.8,1192.0,3502.0,2,3
54330.0,21060.0,27030.0,24170.0,703.0,3025.0,5893.0,2,3
46680.0,24190.0,27830.0,20820.0,602.0,2343.0,5376.0,2,3
41370.0,33570.0,27760.0,17750.0,353.4,1141.0,4109.0,1,1
103300.0,7305.0,6026.0,65170.0,3293.0,24330.0,7767.0,1,6
60530.0,26430.0,27630.0,31420.0,546.0,2304.0,5308.0,1,5
25170.0,54860.0,17000.0,27470.0,225.4,676.3,2353.0,1,1
86890.0,4786.0,9040.0,35380.0,2356.0,15060.0,7697.0,2,6
30450.0,41350.0,23250.0,24430.0,373.3,1251.0,3660.0,2,3
88780.0,6189.0,13580.0,37070.0,2437.0,12570.0,7676.0,2,6
79910.0,7228.0,13780.0,40260.0,1963.0,12190.0,7625.0,1,6
17380.0,63180.0,13350.0,35690.0,187.6,518.5,1804.0,1,1
25430.0,42930.0,21420.0,18990.0,293.7,951.0,3131.0,2,1
29870.0,41920.0,23080.0,24760.0,366.7,1230.0,3615.0,2,3
24210.0,47970.0,20940.0,29790.0,319.9,1050.0,3172.0,2,3
45530.0,34360.0,28670.0,27140.0,384.8,1295.0,4396.0,1,1
28560.0,48160.0,20480.0,24090.0,277.2,856.3,2927.0,1,5
17320.0,57270.0,17570.0,34830.0,228.9,709.2,2448.0,2,4
56520.0,21780.0,27910.0,33190.0,675.9,2884.0,5904.0,2,5
21090.0,48880.0,19210.0,20980.0,251.8,794.3,2718.0,2,4
94910.0,7305.0,6003.0,56450.0,3696.0,27950.0,7572.0,1,6
49220.0,28440.0,29950.0,33950.0,513.5,1926.0,5266.0,2,1
40120.0,33040.0,28950.0,22250.0,425.5,1409.0,4561.0,2,4
18020.0,56040.0,17910.0,32180.0,233.6,723.1,2502.0,2,4
86830.0,7277.0,6014.0,45720.0,3271.0,28760.0,7929.0,2,6
39620.0,35130.0,25580.0,28860.0,470.9,1723.0,4436.0,2,5
11270.0,43760.0,15700.0,24070.0,261.8,1086.0,2572.0,2,4
46540.0,31220.0,28110.0,20300.0,445.7,1523.0,4574.0,1,5
81910.0,7221.0,14920.0,38720.0,1822.0,9979.0,7254.0,1,6
12530.0,64580.0,10660.0,30220.0,165.6,499.6,1493.0,1,2
18870.0,53480.0,17450.0,28010.0,259.4,830.7,2549.0,2,2
24850.0,47800.0,21240.0,32180.0,329.5,1089.0,3252.0,2,3
31590.0,31700.0,23910.0,10780.0,302.1,911.8,3391.0,1,2
31480.0,40940.0,23690.0,25910.0,382.4,1309.0,3768.0,2,3
22880.0,50350.0,18770.0,36740.0,308.6,1137.0,2991.0,2,5
86300.0,3814.0,7835.0,33140.0,2775.0,16970.0,7789.0,2,6
37890.0,29850.0,27110.0,21560.0,499.3,1827.0,4754.0,2,2
12730.0,60830.0,15320.0,48680.0,209.6,747.9,2229.0,2,4
51050.0,21640.0,28030.0,26400.0,677.8,2692.0,5743.0,2,3
21560.0,62370.0,14870.0,43210.0,206.7,621.1,2064.0,1,1
37250.0,29920.0,27050.0,20420.0,491.2,1779.0,4697.0,2,2
22700.0,49790.0,20150.0,33980.0,310.4,1014.0,3041.0,2,3
81220.0,7207.0,14050.0,39090.0,2128.0,11210.0,7419.0,1,6
58300.0,22000.0,31550.0,28800.0,647.7,2230.0,5821.0,2,1
37720.0,29890.0,27110.0,21330.0,496.8,1817.0,4743.0,2,2
38340.0,29230.0,29250.0,21530.0,447.5,1535.0,4737.0,2,4
12550.0,59150.0,13220.0,28640.0,183.5,621.6,1879.0,2,1
15030.0,51480.0,12090.0,14820.0,177.7,549.8,1692.0,1,2
10030.0,50490.0,14590.0,34830.0,227.2,999.3,2362.0,2,4
52250.0,27100.0,27350.0,25140.0,576.1,2295.0,5258.0,2,5
53860.0,22930.0,30640.0,24850.0,622.9,2100.0,5547.0,2,4
33870.0,30670.0,26070.0,12090.0,324.7,1064.0,3815.0,1,2
29620.0,56010.0,17640.0,37410.0,246.5,797.0,2538.0,1,5
46660.0,30580.0,29000.0,29590.0,478.9,1672.0,4855.0,1,5
94420.0,7305.0,6072.0,70550.0,3162.0,22540.0,7529.0,1,6
44400.0,33610.0,29230.0,27670.0,381.2,1259.0,4428.0,1,1
45860.0,24420.0,27680.0,20860.0,598.2,2341.0,5348.0,2,3
49640.0,20090.0,29320.0,23980.0,652.8,2419.0,5682.0,2,4
89340.0,7277.0,6009.0,45810.0,3097.0,27260.0,7933.0,2,6
11790.0,57830.0,13350.0,29150.0,173.1,650.8,1921.0,2,1
55470.0,19200.0,27360.0,28290.0,747.8,3125.0,6042.0,2,3
67990.0,14830.0,23570.0,36800.0,971.8,4935.0,6765.0,2,5
21090.0,53760.0,17730.0,26260.0,248.3,760.5,2516.0,2,1
45980.0,29460.0,29720.0,28990.0,478.2,1715.0,5002.0,2,1
21480.0,50590.0,19400.0,33140.0,299.1,976.0,2916.0,2,3
28060.0,48890.0,20350.0,25630.0,280.7,870.3,2927.0,1,5
91650.0,7277.0,6096.0,48880.0,2873.0,22340.0,7883.0,2,6
18530.0,58580.0,15690.0,32800.0,227.7,688.7,2217.0,2,1
15600.0,51720.0,16990.0,28310.0,267.7,907.5,2566.0,2,3
65340.0,15250.0,28160.0,28310.0,894.6,3485.0,6495.0,2,4
19840.0,51000.0,18560.0,22850.0,243.0,759.6,2611.0,2,4
11700.0,57080.0,13790.0,35190.0,181.2,758.7,2063.0,2,1
12240.0,60480.0,14870.0,38750.0,204.4,670.2,2107.0,2,4
82290.0,7298.0,14840.0,40580.0,1758.0,9981.0,7235.0,1,6
28860.0,54150.0,18570.0,38010.0,262.4,854.9,2702.0,1,1
44350.0,33810.0,28760.0,25880.0,380.6,1260.0,4367.0,1,1
37080.0,29370.0,28790.0,20270.0,440.8,1489.0,4631.0,2,4
73880.0,11900.0,24110.0,47640.0,1107.0,5194.0,7049.0,2,1
86300.0,7277.0,6020.0,46870.0,3273.0,28980.0,7922.0,2,6
87730.0,7249.0,6014.0,43870.0,3200.0,27860.0,7929.0,2,6
45010.0,29490.0,29590.0,26980.0,468.4,1669.0,4933.0,2,1
19230.0,58020.0,16430.0,33700.0,234.8,707.9,2318.0,2,1
89210.0,7080.0,13370.0,38560.0,2029.0,12530.0,7607.0,2,6
73080.0,9155.0,22960.0,29630.0,1236.0,5655.0,7113.0,2,3
36940.0,28650.0,28820.0,18180.0,440.2,1495.0,4635.0,2,4
10170.0,59450.0,12110.0,26710.0,206.7,650.8,1782.0,2,2
18700.0,41790.0,16990.0,38850.0,364.3,1698.0,3249.0,2,5
22410.0,50440.0,18720.0,35440.0,308.0,1127.0,2974.0,2,5
49040.0,23140.0,25940.0,29790.0,710.1,2997.0,5689.0,2,2
16500.0,55570.0,16640.0,26010.0,221.3,670.2,2306.0,2,4
40800.0,30140.0,28520.0,18870.0,427.9,1503.0,4607.0,2,1
41030.0,33080.0,28540.0,20400.0,361.3,1165.0,4232.0,1,1
55960.0,22580.0,27670.0,45770.0,755.6,3163.0,6118.0,2,4
19630.0,48350.0,18150.0,18240.0,244.7,753.3,2558.0,2,4
85130.0,7277.0,6020.0,47930.0,3232.0,28570.0,7902.0,2,6
61450.0,18640.0,29710.0,29030.0,770.6,2830.0,6152.0,2,4
16460.0,54340.0,16500.0,23230.0,220.1,669.3,2286.0,2,4
81700.0,7277.0,6715.0,46780.0,2580.0,19050.0,7808.0,1,6
39580.0,28970.0,29410.0,22690.0,463.5,1617.0,4850.0,2,4
38050.0,50590.0,20050.0,32410.0,267.7,899.5,2920.0,1,1
36300.0,37130.0,24710.0,28640.0,439.5,1653.0,4247.0,2,3
17870.0,49580.0,18510.0,31060.0,289.6,1018.0,2846.0,2,3
16550.0,58290.0,16930.0,35800.0,224.8,684.3,2354.0,2,4
86890.0,7045.0,9046.0,36650.0,2311.0,15020.0,7695.0,2,6
15760.0,59040.0,15980.0,34720.0,218.4,654.3,2219.0,2,4
73220.0,9089.0,22870.0,29650.0,1240.0,5699.0,7117.0,2,3
14470.0,58570.0,14790.0,28860.0,209.1,620.7,2052.0,2,4
35030.0,29430.0,27000.0,16940.0,460.4,1593.0,4501.0,2,2
20990.0,59370.0,15920.0,39360.0,231.3,656.5,2213.0,1,5
8832.0,56880.0,11400.0,22640.0,189.3,639.9,1692.0,2,2
69920.0,12730.0,25070.0,34780.0,1054.0,4574.0,6805.0,2,3
87250.0,7221.0,6258.0,41540.0,2644.0,21320.0,7831.0,2,6
29860.0,43560.0,23260.0,33020.0,367.9,1285.0,3696.0,2,3
18150.0,60890.0,14020.0,38130.0,216.6,668.4,2009.0,1,5
16300.0,48930.0,18010.0,29590.0,267.7,948.6,2725.0,2,3
40980.0,33950.0,25570.0,27380.0,474.5,1734.0,4447.0,2,5
37660.0,28490.0,28940.0,19300.0,451.8,1527.0,4692.0,2,4
81220.0,7256.0,8449.0,42490.0,2293.0,15810.0,7748.0,1,6
9402.0,55700.0,12320.0,20890.0,174.2,579.7,1744.0,2,4
46160.0,30830.0,28770.0,26430.0,469.6,1638.0,4791.0,1,5
48050.0,22890.0,28200.0,23270.0,635.0,2445.0,5531.0,2,3
24790.0,48040.0,21230.0,34800.0,328.9,1108.0,3264.0,2,3
44950.0,31990.0,28060.0,22010.0,445.7,1535.0,4579.0,1,5
34360.0,35870.0,24650.0,16800.0,346.2,1215.0,3800.0,1,2
15860.0,54960.0,15560.0,23700.0,230.7,698.5,2210.0,2,2
31610.0,40780.0,23740.0,25390.0,383.0,1297.0,3764.0,2,3
39530.0,31900.0,28930.0,19990.0,428.5,1417.0,4568.0,2,4
33090.0,40200.0,22510.0,20910.0,319.3,1001.0,3317.0,1,5
21710.0,50410.0,19550.0,33370.0,305.0,992.0,2947.0,2,3
93800.0,7305.0,6009.0,73970.0,3271.0,26170.0,7635.0,1,6
13440.0,58440.0,13590.0,26980.0,205.6,653.9,1949.0,2,1
91720.0,7277.0,6096.0,49080.0,2871.0,22180.0,7881.0,2,6
89780.0,7277.0,6101.0,50830.0,2843.0,21900.0,7849.0,2,6
28550.0,45410.0,20540.0,23530.0,300.9,1016.0,3092.0,1,5
15010.0,50590.0,16840.0,27740.0,257.7,908.0,2548.0,2,3
11710.0,62580.0,10120.0,24530.0,160.4,469.2,1411.0,1,2
21420.0,22200.0,16510.0,39560.0,769.3,3573.0,4556.0,2,5
81640.0,7038.0,14880.0,35860.0,1964.0,10250.0,7331.0,1,6
83490.0,7164.0,6276.0,38430.0,2619.0,21220.0,7827.0,2,6
33540.0,31040.0,26830.0,14020.0,327.7,1081.0,3926.0,1,2
37050.0,28660.0,28820.0,18310.0,442.6,1496.0,4637.0,2,4
21770.0,57000.0,18000.0,38560.0,251.8,798.9,2580.0,2,1
28170.0,44970.0,22680.0,32630.0,354.6,1213.0,3551.0,2,3
57920.0,14900.0,26100.0,25750.0,884.6,3666.0,6281.0,2,3
41720.0,29990.0,28990.0,22050.0,440.8,1542.0,4712.0,2,1
18600.0,58080.0,15940.0,32060.0,230.7,691.0,2247.0,2,1
34950.0,30000.0,27080.0,18790.0,461.0,1588.0,4501.0,2,2
22030.0,53400.0,16720.0,22770.0,216.6,632.0,2282.0,1,1
26270.0,46500.0,21920.0,31260.0,336.7,1127.0,3367.0,2,3
42030.0,33180.0,28990.0,23770.0,372.1,1196.0,4329.0,1,1
20330.0,55490.0,19630.0,47590.0,261.8,867.5,2839.0,2,4
26430.0,50550.0,20310.0,29030.0,281.9,918.5,2966.0,2,1
33480.0,30880.0,27160.0,14750.0,336.1,1092.0,3982.0,1,2
31110.0,42030.0,23640.0,29190.0,378.1,1312.0,3769.0,2,3
92710.0,7298.0,11630.0,54960.0,2405.0,15150.0,7776.0,2,6
74370.0,3893.0,16660.0,29150.0,1725.0,9033.0,7347.0,1,6
14260.0,51580.0,12040.0,14730.0,178.9,538.7,1679.0,1,2
18040.0,50160.0,16780.0,19050.0,244.2,751.0,2399.0,2,2
56050.0,22040.0,27970.0,33320.0,668.2,2839.0,5878.0,2,5
22680.0,37670.0,16740.0,10570.0,225.4,671.0,2319.0,1,2
43380.0,32030.0,26100.0,24530.0,485.0,1749.0,4536.0,2,5
32460.0,40840.0,24070.0,28910.0,390.8,1370.0,3882.0,2,3
8952.0,55490.0,11220.0,18860.0,189.3,598.2,1637.0,2,2
18410.0,47570.0,16760.0,16330.0,248.3,758.7,2402.0,2,2
38220.0,31150.0,27050.0,15390.0,398.7,1346.0,4238.0,2,1
15990.0,49300.0,12650.0,13790.0,184.1,575.4,1776.0,1,2
16260.0,50130.0,17650.0,29250.0,268.3,938.5,2671.0,2,3
81590.0,7143.0,14310.0,37320.0,2104.0,10970.0,7412.0,1,6
24980.0,47770.0,21370.0,34080.0,327.7,1108.0,3279.0,2,3
16320.0,48710.0,12840.0,13570.0,185.8,584.4,1805.0,1,2
48540.0,23170.0,28110.0,24630.0,636.9,2491.0,5561.0,2,3
44650.0,33700.0,28830.0,26530.0,384.8,1271.0,4391.0,1,1
20020.0,62580.0,14280.0,38690.0,199.2,564.3,1945.0,1,1
85540.0,7235.0,6026.0,41390.0,3082.0,25570.0,7918.0,2,6
49830.0,28170.0,29850.0,34560.0,523.5,1989.0,5318.0,2,1
11970.0,56400.0,13310.0,24240.0,180.0,629.8,1898.0,2,1
12370.0,60870.0,14840.0,43950.0,206.2,727.6,2155.0,2,4
34760.0,51800.0,19590.0,31420.0,255.3,806.2,2777.0,1,1
21920.0,50240.0,19700.0,32440.0,302.1,1003.0,2974.0,2,3
35280.0,29300.0,27110.0,18120.0,470.2,1611.0,4531.0,2,2
29390.0,53470.0,18340.0,31260.0,256.5,797.0,2622.0,1,5
30910.0,50570.0,19050.0,27490.0,270.1,853.9,2759.0,1,5
74190.0,10150.0,19910.0,30760.0,1274.0,6161.0,6762.0,1,6
28560.0,43100.0,22530.0,24940.0,354.0,1173.0,3493.0,2,3
19020.0,54720.0,18500.0,30780.0,240.1,743.8,2592.0,2,4
22350.0,56760.0,17760.0,35130.0,245.3,705.7,2468.0,1,5
40880.0,29490.0,29840.0,26230.0,470.9,1659.0,4960.0,2,4
31560.0,46690.0,22290.0,38620.0,363.7,1277.0,3561.0,2,5
16380.0,48350.0,18150.0,29850.0,269.5,964.4,2756.0,2,3
23980.0,52310.0,19220.0,28230.0,264.8,829.8,2756.0,2,1
23350.0,54980.0,18240.0,30870.0,246.5,704.3,2520.0,1,5
79100.0,7143.0,14330.0,37320.0,1850.0,11580.0,7601.0,1,6
53400.0,24620.0,27520.0,26090.0,619.1,2624.0,5602.0,2,5
46660.0,34360.0,26150.0,21060.0,392.7,1393.0,4177.0,1,5
93190.0,7305.0,6003.0,68090.0,3739.0,34140.0,7864.0,1,6
22920.0,50100.0,20600.0,27880.0,265.9,861.9,2949.0,2,4
35940.0,30500.0,27800.0,14730.0,400.5,1305.0,4299.0,2,4
48410.0,29590.0,29350.0,29090.0,484.4,1683.0,4914.0,1,5
37160.0,29420.0,28890.0,18650.0,435.3,1484.0,4634.0,2,4
96830.0,7305.0,6026.0,53530.0,3809.0,24170.0,7540.0,1,6
20370.0,59060.0,16500.0,37910.0,233.6,652.1,2274.0,1,5
65490.0,15100.0,28070.0,28310.0,902.0,3518.0,6510.0,2,4
19650.0,50160.0,18350.0,20950.0,242.4,745.6,2576.0,2,4
55360.0,23930.0,27070.0,28470.0,647.7,2851.0,5739.0,2,5
56430.0,22440.0,27270.0,33170.0,675.9,2979.0,5887.0,2,5
40120.0,29880.0,28310.0,17750.0,426.7,1496.0,4574.0,2,1
17450.0,56490.0,17520.0,31440.0,230.1,701.2,2436.0,2,4
44680.0,31160.0,28430.0,20930.0,451.2,1540.0,4634.0,1,5
86950.0,3814.0,9214.0,33750.0,2313.0,14870.0,7697.0,2,6
50720.0,23600.0,27590.0,22560.0,633.1,2574.0,5562.0,2,3
20130.0,51510.0,18080.0,25880.0,268.3,863.3,2655.0,2,2
24670.0,48080.0,18680.0,39700.0,327.1,1277.0,3105.0,2,5
58540.0,21520.0,30370.0,32900.0,704.3,2496.0,5922.0,2,4
14300.0,53860.0,11640.0,16250.0,173.7,532.4,1629.0,1,2
21540.0,54420.0,17950.0,28530.0,248.9,765.1,2546.0,2,1
84160.0,7235.0,6026.0,41420.0,2960.0,25070.0,7872.0,2,6
25730.0,44290.0,21650.0,20160.0,290.2,944.7,3155.0,2,4
18360.0,52270.0,17690.0,22580.0,231.3,712.8,2467.0,2,4
38710.0,39160.0,24730.0,30460.0,433.4,1569.0,4169.0,2,5
92650.0,7305.0,6026.0,72220.0,3199.0,24780.0,7633.0,1,6
9779.0,58770.0,12920.0,28180.0,170.8,596.0,1823.0,2,4
