5,55310.0,22310.0,28050.0,32300.0,658.6,2780.0,5832.0,60.27,54.04,6.67,2
1,17400.0,58320.0,15030.0,29850.0,223.1,676.3,2131.0,63.99,99.91,12.42,2
2,9062.0,61440.0,8382.0,20180.0,150.0,444.9,1202.0,63.82,100.07,10.43,1
4,20490.0,52330.0,19310.0,27680.0,248.9,781.9,2717.0,61.1,100.15,10.93,2
1,46360.0,32750.0,28910.0,23040.0,400.5,1384.0,4527.0,59.81,54.74,6.83,1
6,80640.0,7305.0,7248.0,51330.0,2512.0,17970.0,7725.0,63.74,99.87,11.6,1
2,35220.0,33000.0,27170.0,18180.0,337.3,1161.0,4058.0,61.55,54.39,5.47,1
6,80850.0,3840.0,14850.0,34290.0,1930.0,10120.0,7283.0,62.93,54.0,6.16,1
2,34820.0,30550.0,27270.0,14430.0,337.3,1125.0,4032.0,61.44,54.43,5.5,1
4,27090.0,42850.0,22260.0,19620.0,303.2,995.9,3279.0,61.38,100.22,10.94,2
5,54880.0,23330.0,27740.0,28720.0,645.2,2761.0,5761.0,60.28,54.16,6.67,2
1,20760.0,60920.0,15040.0,35160.0,203.8,576.7,2042.0,63.89,99.79,11.95,1
2,34450.0,29090.0,26850.0,17180.0,459.8,1582.0,4466.0,59.32,55.56,6.24,2
3,28690.0,43740.0,22750.0,27330.0,355.2,1187.0,3529.0,61.6,99.72,10.81,2
1,39250.0,30340.0,27800.0,16520.0,413.3,1442.0,4446.0,62.27,54.31,6.17,2
1,40300.0,30260.0,28610.0,20580.0,429.2,1504.0,4620.0,61.59,54.39,6.24,2
5,32310.0,46490.0,22350.0,40940.0,367.9,1300.0,3590.0,61.81,99.87,12.77,2
6,87860.0,7277.0,6014.0,45280.0,3191.0,28280.0,7924.0,53.72,99.91,16.11,2
5,55500.0,30660.0,27800.0,30740.0,462.9,1837.0,4861.0,60.35,53.84,6.59,1
6,80690.0,7178.0,12720.0,37690.0,2062.0,13630.0,7695.0,63.56,99.95,11.12,1
4,47360.0,27450.0,29360.0,35300.0,572.9,2252.0,5514.0,58.52,55.48,6.14,2
3,20470.0,51410.0,18480.0,32900.0,293.7,964.4,2795.0,61.95,100.26,11.44,2
6,102300.0,7305.0,6061.0,64130.0,3240.0,23120.0,7765.0,56.1,53.96,7.87,1
4,22910.0,48050.0,20350.0,22540.0,265.3,846.9,2904.0,61.28,100.15,11.01,2
6,87730.0,7242.0,6043.0,43290.0,2933.0,24070.0,7864.0,51.48,74.22,14.98,2
1,42950.0,33420.0,28990.0,24240.0,370.9,1210.0,4341.0,60.83,54.31,6.21,1
5,41960.0,37050.0,25170.0,31400.0,464.7,1728.0,4385.0,61.95,99.87,12.17,2
6,80900.0,7305.0,7075.0,48780.0,2534.0,18360.0,7768.0,63.79,99.87,11.5,1
2,11780.0,63920.0,9909.0,26710.0,158.1,463.0,1383.0,64.41,99.99,11.14,1
1,27580.0,53990.0,17630.0,30160.0,241.8,769.2,2513.0,64.41,99.87,11.12,1
6,87670.0,7024.0,11800.0,36530.0,2237.0,14750.0,7691.0,54.65,54.16,8.0,2
1,60370.0,31990.0,29890.0,42180.0,448.7,1660.0,4969.0,58.42,53.88,7.2,1
4,37080.0,34360.0,27790.0,19970.0,390.2,1234.0,4218.0,60.0,55.37,6.4,2
5,26380.0,51140.0,19380.0,27680.0,267.7,820.0,2764.0,63.38,100.03,11.37,1
2,10430.0,69380.0,8486.0,39150.0,160.9,528.2,1280.0,64.87,99.99,12.28,1
5,51790.0,28030.0,28880.0,30930.0,528.5,1925.0,5110.0,61.6,72.97,6.22,1
4,12270.0,60460.0,14920.0,38820.0,206.2,672.8,2116.0,61.11,72.54,9.21,2
1,44420.0,29680.0,29470.0,26050.0,462.9,1641.0,4883.0,61.35,54.39,6.07,2
1,40270.0,30250.0,28630.0,20430.0,428.5,1502.0,4617.0,61.6,54.31,6.09,2
5,29330.0,47390.0,20200.0,24690.0,287.2,945.7,2982.0,63.89,100.03,10.92,1
4,39240.0,31530.0,28930.0,19760.0,430.4,1462.0,4617.0,59.7,55.29,6.29,2
5,34790.0,44410.0,22190.0,41840.0,392.7,1455.0,3722.0,60.94,99.87,12.61,2
6,80640.0,7207.0,12890.0,39220.0,2066.0,13380.0,7693.0,63.51,99.99,11.06,1
2,12740.0,57970.0,10890.0,19250.0,166.1,496.7,1516.0,63.87,100.03,10.84,1
6,87980.0,3814.0,12190.0,35470.0,2203.0,14100.0,7657.0,49.52,54.66,9.94,2
6,93940.0,7263.0,7427.0,46310.0,2760.0,18030.0,7854.0,31.03,57.86,40.09,2
1,19540.0,58630.0,15340.0,28970.0,202.7,569.4,2070.0,63.16,99.87,12.14,1
5,38630.0,40740.0,23560.0,35520.0,424.3,1612.0,4056.0,61.24,99.95,12.6,2
2,35230.0,35240.0,25820.0,19730.0,361.3,1330.0,4068.0,62.7,54.27,6.0,1
1,12440.0,64580.0,11270.0,37040.0,172.5,580.5,1629.0,59.8,74.42,11.11,1
5,33740.0,44880.0,23030.0,37380.0,380.6,1349.0,3727.0,62.22,99.83,12.6,2
6,78000.0,7228.0,12930.0,40010.0,2002.0,12630.0,7503.0,63.61,73.87,9.44,1
2,20120.0,46630.0,17890.0,16830.0,258.9,800.2,2575.0,61.87,99.87,10.75,2
3,24220.0,48380.0,20960.0,32270.0,322.3,1062.0,3188.0,61.61,100.15,11.23,2
5,28350.0,47910.0,20840.0,24500.0,286.0,880.2,2995.0,63.09,99.99,11.5,1
1,24140.0,51020.0,17600.0,21340.0,226.0,682.5,2426.0,63.14,99.87,12.08,1
5,45680.0,30570.0,28980.0,24240.0,453.6,1546.0,4714.0,61.44,54.55,6.13,1
2,34350.0,30160.0,26440.0,15440.0,442.6,1546.0,4378.0,60.07,55.6,6.05,2
3,26570.0,45200.0,21670.0,27190.0,339.0,1140.0,3353.0,61.87,99.91,10.81,2
4,37230.0,28940.0,28890.0,18310.0,439.5,1497.0,4649.0,59.29,55.64,5.86,2
1,41740.0,31520.0,28030.0,18320.0,421.8,1439.0,4472.0,62.54,54.35,6.23,2
1,18470.0,57770.0,15990.0,31280.0,230.7,690.5,2253.0,63.9,99.95,12.05,2
4,16830.0,54220.0,16730.0,23680.0,224.2,675.5,2323.0,61.56,100.03,11.23,2
6,77910.0,7277.0,9294.0,44240.0,2170.0,14610.0,7542.0,64.31,73.95,9.33,1
6,80170.0,7277.0,12560.0,44030.0,2141.0,13610.0,7648.0,63.46,99.91,11.35,1
1,20050.0,54880.0,17200.0,27090.0,242.4,735.7,2434.0,63.83,100.03,11.92,2
3,29930.0,43460.0,23310.0,32970.0,367.9,1288.0,3704.0,62.38,100.26,10.16,2
3,29430.0,38060.0,24180.0,22420.0,387.8,1320.0,3844.0,61.62,56.34,8.38,2
1,43590.0,29870.0,29280.0,24290.0,453.6,1605.0,4821.0,61.51,54.43,6.1,2
5,31400.0,47080.0,22110.0,40620.0,362.5,1271.0,3534.0,62.2,99.83,12.79,2
1,38530.0,30790.0,27290.0,15620.0,405.4,1384.0,4315.0,62.54,54.35,6.13,2
1,55310.0,33150.0,29770.0,33540.0,408.4,1438.0,4701.0,59.08,53.92,7.19,1
6,89840.0,7277.0,6009.0,49650.0,3145.0,27670.0,7914.0,48.43,99.99,20.57,2
2,31510.0,30780.0,25110.0,11040.0,314.0,996.9,3627.0,61.44,54.51,5.59,1
1,15550.0,60280.0,14620.0,35980.0,220.1,726.7,2129.0,64.27,99.87,10.46,2
6,80170.0,7235.0,6639.0,40830.0,2551.0,19340.0,7808.0,64.71,99.91,11.24,1
1,21460.0,53180.0,17930.0,25640.0,250.0,769.2,2547.0,63.79,99.91,11.85,2
6,80170.0,7235.0,6615.0,40760.0,2547.0,19400.0,7803.0,64.74,99.95,11.29,1
2,14830.0,55810.0,14790.0,23530.0,226.6,674.6,2102.0,61.97,100.22,11.29,2
6,86770.0,7024.0,11800.0,36120.0,2239.0,14770.0,7685.0,54.16,54.55,8.1,2
5,67150.0,15660.0,23810.0,34430.0,941.9,4783.0,6707.0,58.51,54.08,6.82,2
6,92510.0,7305.0,6014.0,70150.0,3287.0,26450.0,7717.0,58.39,100.38,13.77,1
3,48480.0,23110.0,28110.0,23660.0,636.2,2473.0,5542.0,59.64,55.13,6.01,2
6,87010.0,7052.0,9220.0,37190.0,2256.0,14810.0,7689.0,56.4,54.0,7.59,2
2,9164.0,58520.0,11410.0,23590.0,191.0,612.0,1668.0,62.19,72.66,8.81,2
2,32780.0,29070.0,25750.0,12460.0,420.0,1415.0,4146.0,60.33,55.09,6.08,2
5,28930.0,49270.0,20330.0,41690.0,336.7,1192.0,3236.0,62.2,99.87,12.97,2
6,82340.0,7305.0,14870.0,40870.0,1748.0,9961.0,7231.0,61.59,54.0,6.42,1
4,20800.0,51870.0,19420.0,27240.0,250.6,790.6,2741.0,61.12,100.22,11.12,2
2,31750.0,30410.0,25800.0,11600.0,321.7,1037.0,3753.0,61.1,54.55,5.44,1
3,50370.0,21850.0,28310.0,27260.0,668.2,2589.0,5684.0,59.25,55.44,5.97,2
1,40890.0,37350.0,24980.0,19020.0,331.9,1004.0,3616.0,60.45,54.94,6.95,1
1,48130.0,28980.0,29840.0,31460.0,499.3,1874.0,5191.0,61.66,54.35,5.88,2
6,97790.0,7305.0,6020.0,65340.0,3719.0,28540.0,7881.0,58.83,54.23,9.24,1
2,15530.0,52380.0,15040.0,19150.0,230.7,683.0,2140.0,61.86,100.11,11.26,2
5,55610.0,22880.0,27670.0,30480.0,658.6,2833.0,5821.0,59.74,54.04,6.93,2
4,19500.0,55550.0,18960.0,36590.0,245.9,782.4,2678.0,60.89,100.11,11.2,2
2,13650.0,56370.0,13850.0,22740.0,219.0,641.6,1965.0,61.95,99.79,11.37,2
3,47820.0,23150.0,28190.0,23870.0,632.4,2442.0,5530.0,59.42,55.17,6.09,2
5,39380.0,39000.0,24820.0,31000.0,437.7,1590.0,4197.0,62.63,99.83,12.18,2
1,29840.0,60760.0,16690.0,51380.0,216.6,687.4,2328.0,60.85,100.11,13.06,1
6,86060.0,7277.0,6020.0,47350.0,3268.0,28770.0,7912.0,58.76,99.91,13.46,2
5,54850.0,30900.0,27660.0,28340.0,455.5,1811.0,4814.0,60.55,53.88,6.48,1
6,80430.0,7235.0,13060.0,40800.0,2054.0,13120.0,7667.0,63.46,99.99,11.22,1
1,13160.0,58210.0,13450.0,26040.0,204.4,650.4,1930.0,64.07,73.21,9.69,2
1,44890.0,34130.0,28690.0,26580.0,381.8,1270.0,4373.0,61.49,54.08,6.26,1
5,41520.0,37750.0,24780.0,32320.0,456.7,1708.0,4314.0,61.62,99.83,12.34,2
1,40620.0,30160.0,28700.0,21140.0,432.8,1513.0,4640.0,61.51,54.31,6.22,2
2,16610.0,54090.0,16040.0,23420.0,240.6,720.4,2286.0,61.82,99.95,10.81,2
6,86530.0,3814.0,8430.0,32850.0,2635.0,15980.0,7753.0,57.03,54.2,7.92,2
1,44440.0,33600.0,29240.0,27810.0,382.4,1261.0,4433.0,60.41,54.35,6.21,1
5,56130.0,22420.0,27730.0,31970.0,668.9,2872.0,5866.0,59.59,54.08,6.84,2
6,87860.0,7277.0,6014.0,46970.0,3203.0,28500.0,7920.0,53.68,99.91,16.14,2
1,12460.0,61100.0,11750.0,26900.0,166.7,506.3,1617.0,63.6,74.07,10.04,1
3,25830.0,47070.0,21720.0,33090.0,336.1,1125.0,3345.0,61.9,99.83,10.78,2
4,11140.0,60010.0,13740.0,31550.0,191.6,614.2,1930.0,61.4,72.82,9.03,2
3,59530.0,18260.0,24650.0,23570.0,813.4,3941.0,6241.0,60.95,55.37,5.69,2
1,60400.0,21720.0,27680.0,41690.0,721.7,3155.0,6116.0,62.12,54.39,5.6,2
5,28320.0,49560.0,20160.0,40690.0,333.7,1183.0,3203.0,62.59,99.83,12.92,2
3,20250.0,51800.0,18350.0,32510.0,285.4,943.3,2757.0,62.02,99.6,11.61,2
6,77470.0,8050.0,17440.0,33240.0,1543.0,7795.0,7018.0,61.74,53.92,6.66,1
3,32860.0,40730.0,24150.0,29610.0,395.7,1381.0,3908.0,62.18,99.87,10.34,2
3,26970.0,44610.0,21940.0,25770.0,340.8,1135.0,3378.0,61.85,99.79,11.0,2
3,23980.0,48730.0,20750.0,35580.0,322.3,1070.0,3172.0,61.95,100.15,10.81,2
1,30570.0,46570.0,20810.0,29330.0,330.7,1170.0,3275.0,65.11,99.87,10.97,2
4,36300.0,29510.0,28640.0,18740.0,429.2,1453.0,4566.0,59.21,55.33,5.96,2
1,48890.0,28640.0,29880.0,33370.0,509.8,1911.0,5243.0,61.53,54.31,6.03,2
5,58900.0,24110.0,26090.0,27940.0,678.5,3029.0,5736.0,59.64,54.08,7.23,2
1,43390.0,34080.0,28350.0,22940.0,370.9,1225.0,4279.0,61.79,54.0,6.43,1
5,34340.0,44660.0,22830.0,38990.0,383.6,1384.0,3737.0,61.51,99.91,12.64,2
2,15890.0,49050.0,12790.0,13690.0,185.2,573.7,1790.0,63.12,99.99,10.82,1
1,28290.0,46650.0,21240.0,23430.0,297.3,961.1,3123.0,63.9,99.87,11.62,2
6,81540.0,7305.0,6797.0,49130.0,2577.0,18870.0,7784.0,63.72,99.83,11.55,1
4,37790.0,29460.0,29020.0,20140.0,444.4,1522.0,4695.0,59.08,55.09,5.98,2
2,34170.0,29550.0,26840.0,17040.0,450.6,1563.0,4443.0,59.33,55.13,6.17,2
1,25660.0,49540.0,18190.0,20920.0,235.4,728.9,2539.0,62.85,99.87,12.16,1
6,86830.0,7249.0,6020.0,43660.0,3211.0,27990.0,7929.0,57.1,99.6,14.06,2
1,70910.0,26430.0,27570.0,46090.0,645.2,2763.0,5741.0,58.13,54.04,7.27,1
2,11370.0,60590.0,10230.0,21770.0,162.7,469.2,1421.0,63.24,99.95,10.8,1
3,64810.0,15890.0,27260.0,31000.0,912.1,3616.0,6450.0,61.76,100.11,9.0,2
1,21140.0,52840.0,17760.0,24670.0,248.9,765.1,2522.0,63.83,100.03,11.67,2
5,38870.0,40700.0,23250.0,37010.0,431.0,1634.0,4033.0,60.98,99.95,12.52,2
1,17990.0,58000.0,15580.0,30520.0,227.2,682.1,2196.0,63.96,99.95,12.19,2
1,42220.0,29980.0,28770.0,19700.0,438.3,1550.0,4693.0,62.04,54.47,6.1,2
6,91130.0,7305.0,6014.0,64470.0,3553.0,29650.0,7854.0,59.64,100.15,13.21,1
6,85710.0,7235.0,6026.0,41650.0,3006.0,25290.0,7875.0,58.01,73.72,11.39,2
3,32290.0,35840.0,25120.0,22640.0,416.4,1411.0,4062.0,61.42,55.64,7.58,2
5,45680.0,30410.0,29050.0,24370.0,454.3,1543.0,4719.0,61.35,54.55,6.22,1
3,64380.0,15950.0,27340.0,30710.0,904.7,3584.0,6433.0,61.82,100.07,8.96,2
3,48130.0,23910.0,27830.0,22190.0,615.9,2433.0,5464.0,60.06,55.56,6.12,2
1,40760.0,30300.0,28770.0,21960.0,435.9,1520.0,4661.0,61.4,54.43,5.98,2
1,36120.0,52920.0,19340.0,35300.0,255.3,840.0,2781.0,60.95,100.11,12.88,1
6,78050.0,7228.0,13230.0,39700.0,1980.0,12310.0,7513.0,63.53,73.79,9.37,1
1,44780.0,34260.0,28250.0,22820.0,376.9,1269.0,4313.0,62.07,54.04,6.49,1
6,90670.0,7052.0,14750.0,38100.0,1921.0,11120.0,7573.0,36.66,56.19,18.65,2
4,14340.0,57560.0,14820.0,26220.0,211.4,623.7,2059.0,61.76,100.34,11.49,2
6,81380.0,7221.0,14520.0,39150.0,1946.0,10470.0,7311.0,62.03,54.04,6.52,1
1,12750.0,59220.0,13630.0,40580.0,180.0,728.9,2019.0,64.62,73.17,9.0,2
1,19690.0,54890.0,16960.0,26660.0,240.1,732.5,2400.0,63.89,99.99,11.93,2
2,34310.0,30590.0,26290.0,15150.0,435.3,1507.0,4315.0,60.22,55.21,6.11,2
3,16860.0,50520.0,17840.0,30080.0,280.1,962.0,2720.0,61.97,72.23,8.87,2
2,8101.0,62530.0,8017.0,21380.0,143.1,437.5,1156.0,64.31,71.8,8.71,1
5,31050.0,47760.0,21430.0,43450.0,354.6,1261.0,3438.0,61.53,99.83,12.94,2
2,34760.0,28690.0,27050.0,17040.0,462.9,1593.0,4501.0,59.29,55.13,6.11,2
1,44010.0,33860.0,28660.0,24970.0,378.1,1246.0,4341.0,61.51,54.04,6.17,1
5,41890.0,37640.0,24340.0,33140.0,461.6,1783.0,4327.0,61.29,99.87,12.51,2
5,46480.0,29550.0,29310.0,27880.0,490.0,1669.0,4896.0,60.54,54.7,6.19,1
6,70370.0,10620.0,17970.0,29130.0,1353.0,7266.0,6893.0,64.57,73.6,9.09,1
1,45620.0,29430.0,29660.0,27920.0,475.2,1694.0,4974.0,61.37,54.31,6.11,2
6,88100.0,7263.0,6020.0,44370.0,3159.0,27760.0,7928.0,52.75,99.99,16.5,2
4,16810.0,55780.0,16900.0,27420.0,223.7,682.1,2347.0,61.53,100.34,10.88,2
1,44220.0,30460.0,28920.0,21550.0,450.6,1621.0,4788.0,62.28,54.39,6.21,2
1,20880.0,53200.0,17610.0,24940.0,247.1,756.9,2500.0,63.83,99.99,11.82,2
6,94070.0,7305.0,6020.0,72650.0,3196.0,24560.0,7572.0,56.55,100.34,15.23,1
6,87550.0,7024.0,11620.0,36440.0,2245.0,14820.0,7691.0,54.66,54.62,7.86,2
1,12890.0,61430.0,11480.0,28360.0,158.1,517.6,1597.0,64.17,73.87,9.73,1
1,44850.0,29930.0,29470.0,26070.0,463.5,1659.0,4907.0,61.57,54.31,6.06,2
4,38770.0,28690.0,29240.0,21450.0,455.5,1571.0,4777.0,58.94,55.76,5.84,2
2,12280.0,57260.0,10920.0,18530.0,169.0,496.3,1518.0,62.99,100.07,10.92,1
5,28220.0,44610.0,21810.0,22570.0,292.0,931.8,3161.0,63.4,57.2,8.9,1
6,95400.0,7305.0,6003.0,72220.0,3281.0,25590.0,7579.0,55.67,100.15,15.79,1
4,36420.0,30120.0,28260.0,16120.0,416.4,1403.0,4466.0,59.87,55.17,6.03,2
4,37180.0,29260.0,28970.0,19500.0,436.5,1487.0,4645.0,59.08,54.94,6.16,2
5,54990.0,23430.0,27640.0,28860.0,646.4,2774.0,5761.0,60.17,54.04,6.63,2
5,21100.0,49350.0,17690.0,37820.0,275.4,1118.0,2842.0,61.43,73.4,10.44,2
6,101800.0,7305.0,6072.0,65340.0,3136.0,22320.0,7753.0,56.44,54.08,7.91,1
4,16270.0,56220.0,16490.0,27090.0,221.9,668.8,2289.0,61.51,99.87,11.17,2
6,79660.0,7305.0,7835.0,50450.0,2380.0,16860.0,7637.0,63.9,99.79,12.04,1
5,30070.0,48300.0,21370.0,41720.0,350.4,1220.0,3390.0,62.36,99.87,12.92,2
5,48180.0,33300.0,27370.0,25970.0,410.3,1496.0,4446.0,60.7,53.88,6.7,1
4,17090.0,54540.0,16960.0,24880.0,226.0,679.9,2355.0,61.47,99.83,11.09,2
1,36100.0,35930.0,25010.0,18050.0,357.7,1125.0,3750.0,63.04,54.39,6.58,2
1,15370.0,64660.0,12190.0,36860.0,180.6,526.1,1683.0,62.66,99.91,12.72,1
6,86300.0,7263.0,6020.0,43620.0,3223.0,27790.0,7929.0,58.0,100.07,13.36,2
3,32800.0,34760.0,24850.0,20100.0,407.8,1366.0,3983.0,61.39,55.33,6.99,2
5,42080.0,33490.0,26880.0,18190.0,392.7,1232.0,4099.0,62.38,54.55,6.23,1
3,26430.0,45190.0,21720.0,26330.0,336.7,1121.0,3339.0,61.87,100.3,10.86,2
5,46780.0,29750.0,29350.0,28760.0,488.7,1677.0,4908.0,60.61,54.66,6.01,1
5,46020.0,29900.0,29200.0,26730.0,480.7,1639.0,4847.0,60.71,54.7,6.16,1
1,44330.0,29720.0,29410.0,25720.0,461.0,1634.0,4878.0,61.37,54.43,6.21,2
1,48030.0,28840.0,29900.0,31670.0,499.3,1850.0,5175.0,61.52,54.43,5.86,2
3,56860.0,18330.0,26730.0,27540.0,784.4,3380.0,6152.0,59.9,55.13,5.61,2
2,34450.0,30840.0,27230.0,14850.0,336.1,1111.0,4012.0,61.25,54.47,5.36,1
4,21060.0,51900.0,19610.0,27990.0,253.6,803.5,2775.0,61.06,100.15,11.05,2
2,13140.0,55580.0,11280.0,17350.0,170.2,506.7,1567.0,63.23,100.07,10.87,1
3,15170.0,49530.0,17200.0,27310.0,258.9,903.3,2589.0,61.94,72.31,8.71,2
6,87250.0,7038.0,9388.0,36650.0,2248.0,14790.0,7682.0,55.6,54.2,7.81,2
2,34060.0,32550.0,26880.0,16500.0,328.9,1113.0,3972.0,61.43,54.39,5.43,1
3,26970.0,46030.0,22240.0,33880.0,344.4,1179.0,3457.0,62.1,99.95,10.85,2
2,36490.0,33720.0,27450.0,21420.0,347.4,1200.0,4137.0,61.68,54.43,5.3,1
6,87070.0,7038.0,9040.0,36530.0,2316.0,15060.0,7697.0,56.86,54.2,7.5,2
1,21630.0,62940.0,13690.0,47300.0,187.6,658.3,1964.0,61.1,74.07,10.48,1
3,46820.0,23390.0,28090.0,23960.0,624.1,2405.0,5474.0,59.35,55.09,6.05,2
1,25950.0,47030.0,20150.0,20940.0,280.1,888.6,2921.0,63.87,99.99,11.57,2
2,14620.0,51510.0,12090.0,14780.0,178.9,542.1,1687.0,63.09,100.03,10.72,1
5,25430.0,58150.0,16700.0,37690.0,240.1,697.6,2337.0,62.95,99.99,12.72,1
4,37590.0,28940.0,29010.0,19310.0,443.8,1511.0,4680.0,59.15,55.76,6.02,2
2,9439.0,62240.0,8473.0,21220.0,150.6,444.5,1211.0,64.2,100.07,10.75,1
